Номер заявки,Область,Район хозяйства,Направление водства,Причитающая сумма,Норматив,Статус заявки,score,score_pct,рекомендация,ранг_в_области
2200100313594.0,Западно-Казахстанская область,Казталовский район,Субсидирование в скотоводстве,3596400.0,200.0,Исполнена,0.8371294140643204,83.7,✅ Рекомендовать,755
400100279339.0,Западно-Казахстанская область,Казталовский район,Субсидирование в скотоводстве,750000.0,150000.0,Исполнена,0.8370530663722489,83.7,✅ Рекомендовать,756
1900100386632.0,Алматинская область,Карасайский район,Субсидирование в скотоводстве,2318000.0,20.0,Одобрена,0.8369474106276354,83.7,✅ Рекомендовать,392
11600200337895.0,Жамбылская область,Кордайский район,Субсидирование в овцеводстве,92000.0,4000.0,Одобрена,0.8367336455924886,83.7,✅ Рекомендовать,319
2200100370776.0,Западно-Казахстанская область,Сырымский район,Субсидирование в скотоводстве,2501700.0,300.0,Исполнена,0.8366137529856549,83.7,✅ Рекомендовать,757
400100299933.0,Западно-Казахстанская область,Каратобинский район,Субсидирование в скотоводстве,7500000.0,150000.0,Исполнена,0.8365814260710838,83.7,✅ Рекомендовать,758
2000100348809.0,Северо-Казахстанская область,Тайыншинский район,Субсидирование в скотоводстве,1184000.0,20.0,Исполнена,0.8363846519383742,83.6,✅ Рекомендовать,146
700100286546.0,Западно-Казахстанская область,Жанибекский район,Субсидирование в скотоводстве,600000.0,150000.0,Исполнена,0.8363350789670945,83.6,✅ Рекомендовать,759
700100358627.0,Западно-Казахстанская область,Жанибекский район,Субсидирование в скотоводстве,600000.0,150000.0,Исполнена,0.8363350789670945,83.6,✅ Рекомендовать,759
700100323764.0,Западно-Казахстанская область,Жанибекский район,Субсидирование в скотоводстве,600000.0,150000.0,Исполнена,0.8363350789670945,83.6,✅ Рекомендовать,759
700100294731.0,Западно-Казахстанская область,Жанибекский район,Субсидирование в скотоводстве,600000.0,150000.0,Исполнена,0.8363350789670945,83.6,✅ Рекомендовать,759
700100360321.0,Западно-Казахстанская область,Жангалинский район,Субсидирование в скотоводстве,600000.0,150000.0,Исполнена,0.8363350789670945,83.6,✅ Рекомендовать,759
2200100328730.0,Западно-Казахстанская область,Каратобинский район,Субсидирование в скотоводстве,5400000.0,300.0,Отклонена,0.8362751904180873,83.6,✅ Рекомендовать,764
700100297927.0,Жамбылская область,Жамбылский район,Субсидирование в скотоводстве,1350000.0,150000.0,Одобрена,0.8362590460224808,83.6,✅ Рекомендовать,320
5501000353044.0,Северо-Казахстанская область,Кызылжарский район,Субсидирование в птицеводстве,3180000.0,60.0,Исполнена,0.8361466970068947,83.6,✅ Рекомендовать,147
5501000311553.0,Северо-Казахстанская область,Кызылжарский район,Субсидирование в птицеводстве,3180000.0,60.0,Исполнена,0.8361466970068947,83.6,✅ Рекомендовать,147
3100200400606.0,Восточно-Казахстанская область,Тарбагатайский район,Субсидирование в овцеводстве,2600000.0,26000.0,Одобрена,0.8360892225214528,83.6,✅ Рекомендовать,240
2200100394708.0,Западно-Казахстанская область,Жангалинский район,Субсидирование в скотоводстве,5959200.0,300.0,Отклонена,0.8360673709522959,83.6,✅ Рекомендовать,765
4700400350851.0,Атырауская область,Индерский район,Субсидирование в верблюдоводстве,1542800.0,190.0,Исполнена,0.8360557589687498,83.6,✅ Рекомендовать,98
4700400358209.0,Атырауская область,Индерский район,Субсидирование в верблюдоводстве,1542800.0,190.0,Отклонена,0.8360557589687498,83.6,✅ Рекомендовать,98
11600200346140.0,Жамбылская область,Кордайский район,Субсидирование в овцеводстве,108000.0,4000.0,Одобрена,0.8360497547174738,83.6,✅ Рекомендовать,321
1800100391147.0,Северо-Казахстанская область,Аккайынский район,Субсидирование в скотоводстве,114750.0,30.0,Сформировано поручение,0.8360405164251222,83.6,✅ Рекомендовать,149
400100268047.0,Западно-Казахстанская область,Казталовский район,Субсидирование в скотоводстве,4200000.0,150000.0,Исполнена,0.836010930381691,83.6,✅ Рекомендовать,766
2200100367512.0,Западно-Казахстанская область,Жангалинский район,Субсидирование в скотоводстве,2625000.0,300.0,Отклонена,0.835578206302782,83.6,✅ Рекомендовать,767
3100200390624.0,Жамбылская область,Кордайский район,Субсидирование в овцеводстве,10660000.0,26000.0,Одобрена,0.8355381752572473,83.6,✅ Рекомендовать,322
400100355437.0,Западно-Казахстанская область,Таскалинский район,Субсидирование в скотоводстве,10650000.0,150000.0,Исполнена,0.8353220723600064,83.5,✅ Рекомендовать,768
700100318013.0,Кызылординская область,Жанакорганский район,Субсидирование в скотоводстве,450000.0,150000.0,Исполнена,0.8353042931096344,83.5,✅ Рекомендовать,140
700100299270.0,Кызылординская область,Жанакорганский район,Субсидирование в скотоводстве,450000.0,150000.0,Исполнена,0.8353042931096344,83.5,✅ Рекомендовать,140
700100302881.0,Кызылординская область,Жанакорганский район,Субсидирование в скотоводстве,450000.0,150000.0,Исполнена,0.8353042931096344,83.5,✅ Рекомендовать,140
700100299220.0,Кызылординская область,Жанакорганский район,Субсидирование в скотоводстве,450000.0,150000.0,Исполнена,0.8353042931096344,83.5,✅ Рекомендовать,140
2200100354036.0,Северо-Казахстанская область,Кызылжарский район,Субсидирование в скотоводстве,5137500.0,300.0,Отклонена,0.8349828151074955,83.5,✅ Рекомендовать,150
400100288164.0,Восточно-Казахстанская область,Тарбагатайский район,Субсидирование в скотоводстве,12000000.0,150000.0,Исполнена,0.83482527581322,83.5,✅ Рекомендовать,241
400100393609.0,Западно-Казахстанская область,район Бәйтерек,Субсидирование в скотоводстве,18980000.0,260000.0,Одобрена,0.8347841608983392,83.5,✅ Рекомендовать,769
400100301717.0,Атырауская область,Исатайский район,Субсидирование в скотоводстве,10500000.0,150000.0,Исполнена,0.8345337060512676,83.5,✅ Рекомендовать,100
11600200328334.0,Жамбылская область,Кордайский район,Субсидирование в овцеводстве,600000.0,4000.0,Одобрена,0.8345163998336403,83.5,✅ Рекомендовать,323
11600200345744.0,Жамбылская область,Кордайский район,Субсидирование в овцеводстве,600000.0,4000.0,Одобрена,0.8345163998336403,83.5,✅ Рекомендовать,323
11500100367276.0,Западно-Казахстанская область,район Бәйтерек,Субсидирование в скотоводстве,60000.0,15000.0,Исполнена,0.8344783962387554,83.4,✅ Рекомендовать,770
700100311259.0,Кызылординская область,Жанакорганский район,Субсидирование в скотоводстве,600000.0,150000.0,Исполнена,0.8344595468455682,83.4,✅ Рекомендовать,144
1900100353406.0,Акмолинская область,Аршалынский район,Субсидирование в скотоводстве,1516060.0,20.0,Сформировано поручение,0.8341800522962446,83.4,✅ Рекомендовать,146
11600200329736.0,Жамбылская область,Кордайский район,Субсидирование в овцеводстве,248000.0,4000.0,Одобрена,0.8340748623458433,83.4,✅ Рекомендовать,325
2200100360914.0,Северо-Казахстанская область,Район им.Габита Мусрепова,Субсидирование в скотоводстве,2296800.0,300.0,Исполнена,0.833576101031987,83.4,✅ Рекомендовать,151
2200100372679.0,Северо-Казахстанская область,Район Магжана Жумабаева,Субсидирование в скотоводстве,2475000.0,300.0,Исполнена,0.833576101031987,83.4,✅ Рекомендовать,151
2000100340540.0,Северо-Казахстанская область,Тайыншинский район,Субсидирование в скотоводстве,1746620.0,20.0,Исполнена,0.8335096100897993,83.4,✅ Рекомендовать,153
2000100340084.0,Северо-Казахстанская область,Тайыншинский район,Субсидирование в скотоводстве,1667820.0,20.0,Исполнена,0.8335096100897993,83.4,✅ Рекомендовать,153
700100307265.0,Жамбылская область,район Турара Рыскулова,Субсидирование в скотоводстве,450000.0,150000.0,Одобрена,0.8334483468614354,83.3,✅ Рекомендовать,326
2200100384588.0,Западно-Казахстанская область,Жангалинский район,Субсидирование в скотоводстве,2338500.0,300.0,Отклонена,0.8334172465982729,83.3,✅ Рекомендовать,771
3100200305369.0,Западно-Казахстанская область,Казталовский район,Субсидирование в овцеводстве,150000.0,15000.0,Отклонена,0.8333574883892142,83.3,✅ Рекомендовать,772
11600200347758.0,Жамбылская область,Шуский район,Субсидирование в овцеводстве,3092000.0,4000.0,Одобрена,0.8331249474342433,83.3,✅ Рекомендовать,327
1800100370814.0,Северо-Казахстанская область,Район им.Габита Мусрепова,Субсидирование в скотоводстве,334140.0,30.0,Отклонена,0.8322310572742352,83.2,✅ Рекомендовать,155
4900500262793.0,Костанайская область,Сарыкольский район,Субсидирование в свиноводстве,200000.0,100000.0,Исполнена,0.832180161145602,83.2,✅ Рекомендовать,469
400100312354.0,Западно-Казахстанская область,Акжаикский район,Субсидирование в скотоводстве,5250000.0,150000.0,Исполнена,0.8321360456666828,83.2,✅ Рекомендовать,773
3100200385345.0,область Ұлытау,Жанааркинский район,Субсидирование в овцеводстве,14820000.0,26000.0,Исполнена,0.8320996515263959,83.2,✅ Рекомендовать,61
2200100387274.0,Алматинская область,Балхашский район,Субсидирование в скотоводстве,1536300.0,300.0,Отклонена,0.8320790046312724,83.2,✅ Рекомендовать,393
11600200387872.0,область Жетісу,Аксуский район,Субсидирование в овцеводстве,80000.0,4000.0,Исполнена,0.8320223276731169,83.2,✅ Рекомендовать,285
700100390058.0,Карагандинская область,Нуринский район,Субсидирование в скотоводстве,1040000.0,260000.0,Отклонена,0.8319793407614606,83.2,✅ Рекомендовать,178
11600200338132.0,Жамбылская область,Шуский район,Субсидирование в овцеводстве,16000.0,4000.0,Одобрена,0.8318607470795639,83.2,✅ Рекомендовать,328
3100200382101.0,Жамбылская область,Шуский район,Субсидирование в овцеводстве,6500000.0,26000.0,Одобрена,0.831510407792183,83.2,✅ Рекомендовать,329
5801000295162.0,Жамбылская область,Байзакский район,Субсидирование в птицеводстве,39780.0,60.0,Одобрена,0.8314703173091673,83.1,✅ Рекомендовать,330
5801000323536.0,Жамбылская область,Байзакский район,Субсидирование в птицеводстве,39660.0,60.0,Отклонена,0.8314703173091673,83.1,✅ Рекомендовать,330
2200100386598.0,Северо-Казахстанская область,Кызылжарский район,Субсидирование в скотоводстве,1775700.0,300.0,Исполнена,0.8314674229107858,83.1,✅ Рекомендовать,156
3100200317166.0,Западно-Казахстанская область,Казталовский район,Субсидирование в овцеводстве,165000.0,15000.0,Исполнена,0.8314671856795052,83.1,✅ Рекомендовать,774
2000100356041.0,Северо-Казахстанская область,Тайыншинский район,Субсидирование в скотоводстве,1611820.0,20.0,Исполнена,0.8314031946415782,83.1,✅ Рекомендовать,157
2000100351615.0,Северо-Казахстанская область,Тайыншинский район,Субсидирование в скотоводстве,1614840.0,20.0,Исполнена,0.8314031946415782,83.1,✅ Рекомендовать,157
2200100261581.0,Северо-Казахстанская область,Кызылжарский район,Субсидирование в скотоводстве,5203200.0,200.0,Отклонена,0.8313736823949938,83.1,✅ Рекомендовать,159
11600200359134.0,Жамбылская область,Сарысуский район,Субсидирование в овцеводстве,952000.0,4000.0,Одобрена,0.8313097552875728,83.1,✅ Рекомендовать,332
3100200392412.0,Жамбылская область,Кордайский район,Субсидирование в овцеводстве,2600000.0,26000.0,Одобрена,0.8311317302049241,83.1,✅ Рекомендовать,333
3100200366280.0,Кызылординская область,Казалинский район,Субсидирование в овцеводстве,900000.0,15000.0,Исполнена,0.8310586010822555,83.1,✅ Рекомендовать,145
2000100366541.0,Северо-Казахстанская область,Кызылжарский район,Субсидирование в скотоводстве,464340.0,20.0,Исполнена,0.831044734124115,83.1,✅ Рекомендовать,160
2000100264023.0,Северо-Казахстанская область,Кызылжарский район,Субсидирование в скотоводстве,464400.0,20.0,Исполнена,0.831044734124115,83.1,✅ Рекомендовать,160
400100337148.0,Западно-Казахстанская область,Сырымский район,Субсидирование в скотоводстве,3000000.0,150000.0,Исполнена,0.8308806787696433,83.1,✅ Рекомендовать,775
11600200330086.0,Жамбылская область,Кордайский район,Субсидирование в овцеводстве,180000.0,4000.0,Одобрена,0.8308136937752886,83.1,✅ Рекомендовать,334
700100391335.0,Кызылординская область,Жанакорганский район,Субсидирование в скотоводстве,2000000.0,260000.0,Исполнена,0.8306685303408511,83.1,✅ Рекомендовать,146
5801000271318.0,Жамбылская область,Байзакский район,Субсидирование в птицеводстве,33420.0,60.0,Одобрена,0.8306491398728584,83.1,✅ Рекомендовать,335
700100319256.0,Западно-Казахстанская область,Бокейординский район,Субсидирование в скотоводстве,300000.0,150000.0,Исполнена,0.830623996668433,83.1,✅ Рекомендовать,776
700100303275.0,Западно-Казахстанская область,Бокейординский район,Субсидирование в скотоводстве,300000.0,150000.0,Исполнена,0.830623996668433,83.1,✅ Рекомендовать,776
700100280566.0,Западно-Казахстанская область,Бокейординский район,Субсидирование в скотоводстве,300000.0,150000.0,Исполнена,0.830623996668433,83.1,✅ Рекомендовать,776
700100316951.0,Западно-Казахстанская область,Бокейординский район,Субсидирование в скотоводстве,300000.0,150000.0,Исполнена,0.830623996668433,83.1,✅ Рекомендовать,776
3100200391165.0,Жамбылская область,Кордайский район,Субсидирование в овцеводстве,11180000.0,26000.0,Одобрена,0.8306094301220983,83.1,✅ Рекомендовать,336
5501000278074.0,Костанайская область,Рудный Г.А.,Субсидирование в птицеводстве,2520000.0,60.0,Исполнена,0.8303840264274073,83.0,✅ Рекомендовать,470
400100361961.0,Жамбылская область,Шуский район,Субсидирование в скотоводстве,14400000.0,150000.0,Одобрена,0.8302234803039773,83.0,✅ Рекомендовать,337
400100355528.0,Атырауская область,Курмангазинский район,Субсидирование в скотоводстве,30000000.0,150000.0,Исполнена,0.8301990542961374,83.0,✅ Рекомендовать,101
11400800377293.0,Восточно-Казахстанская область,район Үлкен Нарын,Субсидирование в пчеловодстве,5700000.0,200.0,Исполнена,0.8300968241284546,83.0,✅ Рекомендовать,242
1900100335805.0,Акмолинская область,Зерендинский район,Субсидирование в скотоводстве,1706520.0,20.0,Сформировано поручение,0.8298529949966673,83.0,✅ Рекомендовать,147
3900200274816.0,Жамбылская область,Кордайский район,Субсидирование в овцеводстве,243000.0,3000.0,Одобрена,0.8298248201876133,83.0,✅ Рекомендовать,338
2200100400245.0,Алматинская область,Балхашский район,Субсидирование в скотоводстве,1912200.0,300.0,Отклонена,0.8296602194923876,83.0,✅ Рекомендовать,394
2000100393397.0,Северо-Казахстанская область,Мамлютский район,Субсидирование в скотоводстве,5453720.0,20.0,Одобрена,0.8296008205504942,83.0,✅ Рекомендовать,162
5501000265465.0,Костанайская область,Рудный Г.А.,Субсидирование в птицеводстве,2070000.0,60.0,Отклонена,0.8292990097793083,82.9,✅ Рекомендовать,471
5501000266205.0,Костанайская область,Рудный Г.А.,Субсидирование в птицеводстве,2070000.0,60.0,Исполнена,0.8292990097793083,82.9,✅ Рекомендовать,471
2200100385812.0,Западно-Казахстанская область,Жангалинский район,Субсидирование в скотоводстве,1044300.0,300.0,Исполнена,0.8291620827877303,82.9,✅ Рекомендовать,780
2000100338773.0,Северо-Казахстанская область,Мамлютский район,Субсидирование в скотоводстве,196900.0,20.0,Исполнена,0.8288159852570749,82.9,✅ Рекомендовать,163
5901000377926.0,Северо-Казахстанская область,Аккайынский район,Субсидирование в птицеводстве,79750.0,50.0,Исполнена,0.8288023924594906,82.9,✅ Рекомендовать,164
1900100293655.0,Северо-Казахстанская область,Аккайынский район,Субсидирование в скотоводстве,5612780.0,20.0,Исполнена,0.8287675745999407,82.9,✅ Рекомендовать,165
3900200262342.0,Жамбылская область,Кордайский район,Субсидирование в овцеводстве,240000.0,3000.0,Одобрена,0.8286496440532166,82.9,✅ Рекомендовать,339
400100335668.0,область Ұлытау,Улытауский район,Субсидирование в скотоводстве,6600000.0,150000.0,Исполнена,0.8286449985017748,82.9,✅ Рекомендовать,62
11500100336770.0,Атырауская область,Кзылкогинский район,Субсидирование в скотоводстве,360000.0,15000.0,Исполнена,0.8285172334075434,82.9,✅ Рекомендовать,102
400100265601.0,Восточно-Казахстанская область,Тарбагатайский район,Субсидирование в скотоводстве,7050000.0,150000.0,Исполнена,0.8285034910676474,82.9,✅ Рекомендовать,243
4400300328870.0,Жамбылская область,Меркенский район,Субсидирование в коневодстве,292740.0,60.0,Одобрена,0.8284754390812,82.8,✅ Рекомендовать,340
1900100329628.0,Акмолинская область,Зерендинский район,Субсидирование в скотоводстве,1857080.0,20.0,Сформировано поручение,0.8284612402225084,82.8,✅ Рекомендовать,148
400100277639.0,Западно-Казахстанская область,Жангалинский район,Субсидирование в скотоводстве,7950000.0,150000.0,Отклонена,0.8281347195015945,82.8,✅ Рекомендовать,781
400100354991.0,Западно-Казахстанская область,Жангалинский район,Субсидирование в скотоводстве,7500000.0,150000.0,Исполнена,0.8281347195015945,82.8,✅ Рекомендовать,781
200100277666.0,Восточно-Казахстанская область,Уланский район,Субсидирование в скотоводстве,25650000.0,225000.0,Отклонена,0.8279455287499585,82.8,✅ Рекомендовать,244
2200100331211.0,Кызылординская область,Казалинский район,Субсидирование в скотоводстве,1479600.0,300.0,Исполнена,0.8277009852073713,82.8,✅ Рекомендовать,147
2000100288696.0,Северо-Казахстанская область,Мамлютский район,Субсидирование в скотоводстве,447260.0,20.0,Исполнена,0.8273167738800974,82.7,✅ Рекомендовать,166
11500100384154.0,Северо-Казахстанская область,Район им.Габита Мусрепова,Субсидирование в скотоводстве,1575000.0,15000.0,Исполнена,0.8272976592409538,82.7,✅ Рекомендовать,167
700100279277.0,Западно-Казахстанская область,Казталовский район,Субсидирование в скотоводстве,2850000.0,150000.0,Исполнена,0.8272889718282286,82.7,✅ Рекомендовать,783
700100393550.0,Восточно-Казахстанская область,Зайсанский район,Субсидирование в скотоводстве,260000.0,260000.0,Одобрена,0.8272821435537265,82.7,✅ Рекомендовать,245
400100321567.0,Западно-Казахстанская область,район Бәйтерек,Субсидирование в скотоводстве,5400000.0,150000.0,Отклонена,0.8271722141148592,82.7,✅ Рекомендовать,784
400100265101.0,Западно-Казахстанская область,район Бәйтерек,Субсидирование в скотоводстве,5550000.0,150000.0,Исполнена,0.8271722141148592,82.7,✅ Рекомендовать,784
2200100277437.0,Северо-Казахстанская область,Район им.Габита Мусрепова,Субсидирование в скотоводстве,5001600.0,200.0,Отклонена,0.8269248005052483,82.7,✅ Рекомендовать,168
700100348260.0,Кызылординская область,Кызылорда Г.А.,Субсидирование в скотоводстве,150000.0,150000.0,Отклонена,0.8268883784740171,82.7,✅ Рекомендовать,148
700100339517.0,Кызылординская область,Кызылорда Г.А.,Субсидирование в скотоводстве,150000.0,150000.0,Отклонена,0.8268883784740171,82.7,✅ Рекомендовать,148
11500100355738.0,область Жетісу,Панфиловский район,Субсидирование в скотоводстве,300000.0,15000.0,Исполнена,0.8267832753336195,82.7,✅ Рекомендовать,286
700100286806.0,Кызылординская область,Сырдарьинский район,Субсидирование в скотоводстве,1800000.0,150000.0,Исполнена,0.8267373832881538,82.7,✅ Рекомендовать,150
3100200331733.0,Жамбылская область,Кордайский район,Субсидирование в овцеводстве,180000.0,15000.0,Одобрена,0.8265225672293955,82.7,✅ Рекомендовать,341
400100282388.0,Западно-Казахстанская область,Теректинский район,Субсидирование в скотоводстве,14400000.0,150000.0,Исполнена,0.826259126109355,82.6,✅ Рекомендовать,786
3100200398184.0,Восточно-Казахстанская область,Тарбагатайский район,Субсидирование в овцеводстве,5200000.0,26000.0,Отклонена,0.8260414887709833,82.6,✅ Рекомендовать,246
3100200398734.0,Восточно-Казахстанская область,Тарбагатайский район,Субсидирование в овцеводстве,5200000.0,26000.0,Одобрена,0.8260414887709833,82.6,✅ Рекомендовать,246
400100328239.0,Западно-Казахстанская область,Таскалинский район,Субсидирование в скотоводстве,12000000.0,150000.0,Отклонена,0.8259803763501158,82.6,✅ Рекомендовать,787
700100330692.0,Западно-Казахстанская область,Бокейординский район,Субсидирование в скотоводстве,600000.0,150000.0,Отклонена,0.8256636008406554,82.6,✅ Рекомендовать,788
700100344969.0,Западно-Казахстанская область,Бокейординский район,Субсидирование в скотоводстве,450000.0,150000.0,Отклонена,0.8256636008406554,82.6,✅ Рекомендовать,788
700100277759.0,Западно-Казахстанская область,Бокейординский район,Субсидирование в скотоводстве,600000.0,150000.0,Отклонена,0.8256636008406554,82.6,✅ Рекомендовать,788
700100303978.0,Западно-Казахстанская область,Бокейординский район,Субсидирование в скотоводстве,600000.0,150000.0,Исполнена,0.8256636008406554,82.6,✅ Рекомендовать,788
700100330101.0,Западно-Казахстанская область,Бокейординский район,Субсидирование в скотоводстве,600000.0,150000.0,Отклонена,0.8256636008406554,82.6,✅ Рекомендовать,788
700100311173.0,Западно-Казахстанская область,Бокейординский район,Субсидирование в скотоводстве,450000.0,150000.0,Отклонена,0.8256636008406554,82.6,✅ Рекомендовать,788
700100304134.0,Западно-Казахстанская область,Бокейординский район,Субсидирование в скотоводстве,450000.0,150000.0,Исполнена,0.8256636008406554,82.6,✅ Рекомендовать,788
3100200387443.0,Жамбылская область,Кордайский район,Субсидирование в овцеводстве,14560000.0,26000.0,Одобрена,0.8254786080690129,82.5,✅ Рекомендовать,342
1900100301417.0,Северо-Казахстанская область,Айыртауский район,Субсидирование в скотоводстве,386860.0,20.0,Отклонена,0.8253444789138107,82.5,✅ Рекомендовать,169
1900100304940.0,Северо-Казахстанская область,Айыртауский район,Субсидирование в скотоводстве,386860.0,20.0,Исполнена,0.8253444789138107,82.5,✅ Рекомендовать,169
1900100280287.0,Восточно-Казахстанская область,Глубоковский район,Субсидирование в скотоводстве,134420.0,20.0,Исполнена,0.8253421720692121,82.5,✅ Рекомендовать,248
4400300353215.0,Жамбылская область,Жуалынский район,Субсидирование в коневодстве,65100.0,60.0,Одобрена,0.8248694952878716,82.5,✅ Рекомендовать,343
2000100263285.0,Северо-Казахстанская область,Тайыншинский район,Субсидирование в скотоводстве,805560.0,20.0,Исполнена,0.8246877337715788,82.5,✅ Рекомендовать,171
2000100350662.0,Северо-Казахстанская область,Тайыншинский район,Субсидирование в скотоводстве,827500.0,20.0,Исполнена,0.8246877337715788,82.5,✅ Рекомендовать,171
2000100316969.0,Северо-Казахстанская область,Тайыншинский район,Субсидирование в скотоводстве,744180.0,20.0,Исполнена,0.8246877337715788,82.5,✅ Рекомендовать,171
2000100379586.0,Северо-Казахстанская область,Тайыншинский район,Субсидирование в скотоводстве,797960.0,20.0,Исполнена,0.8246877337715788,82.5,✅ Рекомендовать,171
2000100270246.0,Северо-Казахстанская область,Тайыншинский район,Субсидирование в скотоводстве,725500.0,20.0,Исполнена,0.8246877337715788,82.5,✅ Рекомендовать,171
3100200358192.0,Кызылординская область,Шиелийский район,Субсидирование в овцеводстве,8670000.0,15000.0,Исполнена,0.8246776272655194,82.5,✅ Рекомендовать,151
3100200359532.0,Западно-Казахстанская область,Казталовский район,Субсидирование в овцеводстве,120000.0,15000.0,Исполнена,0.824649902544854,82.5,✅ Рекомендовать,795
2000100374147.0,Северо-Казахстанская область,Тайыншинский район,Субсидирование в скотоводстве,1109380.0,20.0,Исполнена,0.8245812879142936,82.5,✅ Рекомендовать,176
400100339686.0,Западно-Казахстанская область,Сырымский район,Субсидирование в скотоводстве,4500000.0,150000.0,Исполнена,0.824368588169508,82.4,✅ Рекомендовать,796
11500100399405.0,Карагандинская область,Актогайский район,Субсидирование в скотоводстве,1095000.0,15000.0,Отклонена,0.8241583193613616,82.4,✅ Рекомендовать,179
11500100396742.0,Карагандинская область,Актогайский район,Субсидирование в скотоводстве,1095000.0,15000.0,Отклонена,0.8241583193613616,82.4,✅ Рекомендовать,179
1900100272664.0,Северо-Казахстанская область,Есильский район,Субсидирование в скотоводстве,196320.0,20.0,Исполнена,0.8234170828137694,82.3,✅ Рекомендовать,177
2000100322326.0,Карагандинская область,Абайский район,Субсидирование в скотоводстве,4655880.0,20.0,Исполнена,0.8232196040698423,82.3,✅ Рекомендовать,181
700100399760.0,Кызылординская область,Жанакорганский район,Субсидирование в скотоводстве,1545000.0,260000.0,Исполнена,0.823196601290272,82.3,✅ Рекомендовать,152
11600200339987.0,область Жетісу,Панфиловский район,Субсидирование в овцеводстве,40000.0,4000.0,Отклонена,0.8231601417639874,82.3,✅ Рекомендовать,287
400100311039.0,Западно-Казахстанская область,Жангалинский район,Субсидирование в скотоводстве,9750000.0,150000.0,Исполнена,0.8229802537415296,82.3,✅ Рекомендовать,797
2200100399337.0,Кызылординская область,Казалинский район,Субсидирование в скотоводстве,1875000.0,300.0,Исполнена,0.8228582086222658,82.3,✅ Рекомендовать,153
1900100304717.0,Северо-Казахстанская область,Кызылжарский район,Субсидирование в скотоводстве,1123420.0,20.0,Исполнена,0.8226428079566848,82.3,✅ Рекомендовать,178
11600200368496.0,область Жетісу,Аксуский район,Субсидирование в овцеводстве,60000.0,4000.0,Исполнена,0.8225431103623007,82.3,✅ Рекомендовать,288
700100319972.0,Кызылординская область,Сырдарьинский район,Субсидирование в скотоводстве,450000.0,150000.0,Исполнена,0.8224974601031365,82.2,✅ Рекомендовать,154
11500100372450.0,Западно-Казахстанская область,район Бәйтерек,Субсидирование в скотоводстве,75000.0,15000.0,Исполнена,0.8222977757761712,82.2,✅ Рекомендовать,798
5401000400939.0,Алматинская область,Илийский район,Субсидирование в птицеводстве,16605000.0,600.0,Одобрена,0.8222115495947039,82.2,✅ Рекомендовать,395
1900100352935.0,Жамбылская область,Меркенский район,Субсидирование в скотоводстве,4828460.0,20.0,Одобрена,0.8221681618817345,82.2,✅ Рекомендовать,344
3100200322084.0,Западно-Казахстанская область,Казталовский район,Субсидирование в овцеводстве,2535000.0,15000.0,Исполнена,0.8219838208354634,82.2,✅ Рекомендовать,799
1800100268210.0,Северо-Казахстанская область,Район Магжана Жумабаева,Субсидирование в скотоводстве,13394910.0,30.0,Исполнена,0.8215078989485176,82.2,✅ Рекомендовать,179
1800100391938.0,Северо-Казахстанская область,Тайыншинский район,Субсидирование в скотоводстве,6957900.0,30.0,Одобрена,0.8214268682346834,82.1,✅ Рекомендовать,180
5901000378399.0,Северо-Казахстанская область,Аккайынский район,Субсидирование в птицеводстве,29900.0,50.0,Исполнена,0.8213372828988545,82.1,✅ Рекомендовать,181
3100200355509.0,Жамбылская область,Кордайский район,Субсидирование в овцеводстве,2385000.0,15000.0,Одобрена,0.8213213712091564,82.1,✅ Рекомендовать,345
700100328327.0,Жамбылская область,Байзакский район,Субсидирование в скотоводстве,150000.0,150000.0,Отклонена,0.8211401528651134,82.1,✅ Рекомендовать,346
700100328463.0,Жамбылская область,Байзакский район,Субсидирование в скотоводстве,150000.0,150000.0,Одобрена,0.8211401528651134,82.1,✅ Рекомендовать,346
1900100267190.0,Северо-Казахстанская область,Кызылжарский район,Субсидирование в скотоводстве,1548000.0,20.0,Исполнена,0.8210653922593126,82.1,✅ Рекомендовать,182
11600200397811.0,Жамбылская область,Кордайский район,Субсидирование в овцеводстве,404000.0,4000.0,Одобрена,0.8210305840233085,82.1,✅ Рекомендовать,348
11600200345256.0,Жамбылская область,Кордайский район,Субсидирование в овцеводстве,60000.0,4000.0,Одобрена,0.8210121453628635,82.1,✅ Рекомендовать,349
700100325463.0,Кызылординская область,Кызылорда Г.А.,Субсидирование в скотоводстве,750000.0,150000.0,Исполнена,0.8207864989346143,82.1,✅ Рекомендовать,155
700100325439.0,Кызылординская область,Кызылорда Г.А.,Субсидирование в скотоводстве,750000.0,150000.0,Исполнена,0.8207864989346143,82.1,✅ Рекомендовать,155
400100388724.0,Костанайская область,Жангельдинский район,Субсидирование в скотоводстве,12500000.0,260000.0,Исполнена,0.8207491096535373,82.1,✅ Рекомендовать,473
1900100268213.0,Северо-Казахстанская область,Айыртауский район,Субсидирование в скотоводстве,371020.0,20.0,Исполнена,0.820657446674884,82.1,✅ Рекомендовать,183
11500100367239.0,Восточно-Казахстанская область,Тарбагатайский район,Субсидирование в скотоводстве,1035000.0,15000.0,Исполнена,0.8205711402870409,82.1,✅ Рекомендовать,249
11400800365524.0,Туркестанская область,Казыгуртский район,Субсидирование в пчеловодстве,16935200.0,200.0,Исполнена,0.8205205521802835,82.1,✅ Рекомендовать,428
